algorithm,benchmark,seed,evaluations,best_value
genetic_algorithm,rosenbrock,0,16900,8.993885851009244
genetic_algorithm,rosenbrock,0,17000,8.993885851009244
genetic_algorithm,rosenbrock,0,17100,8.993885851009244
genetic_algorithm,rosenbrock,0,17200,8.993885851009244
genetic_algorithm,rosenbrock,0,17300,8.993885851009244
genetic_algorithm,rosenbrock,0,17400,8.993885851009244
genetic_algorithm,rosenbrock,0,17500,8.993885851009244
genetic_algorithm,rosenbrock,0,17600,8.993885851009244
genetic_algorithm,rosenbrock,0,17700,8.993885851009244
genetic_algorithm,rosenbrock,0,17800,8.993885851009244
genetic_algorithm,rosenbrock,0,17900,8.993885851009244
genetic_algorithm,rosenbrock,0,18000,8.993885851009244
genetic_algorithm,rosenbrock,0,18100,8.993885851009244
genetic_algorithm,rosenbrock,0,18200,8.993885851009244
genetic_algorithm,rosenbrock,0,18300,8.993885851009244
genetic_algorithm,rosenbrock,0,18400,8.993885851009244
genetic_algorithm,rosenbrock,0,18500,8.993885851009244
genetic_algorithm,rosenbrock,0,18600,8.764026508348651
genetic_algorithm,rosenbrock,0,18700,8.764026508348651
genetic_algorithm,rosenbrock,0,18800,8.764026508348651
genetic_algorithm,rosenbrock,0,18900,8.764026508348651
genetic_algorithm,rosenbrock,0,19000,8.764026508348651
genetic_algorithm,rosenbrock,0,19100,8.764026508348651
genetic_algorithm,rosenbrock,0,19200,8.764026508348651
genetic_algorithm,rosenbrock,0,19300,8.764026508348651
genetic_algorithm,rosenbrock,0,19400,8.764026508348651
genetic_algorithm,rosenbrock,0,19500,8.764026508348651
genetic_algorithm,rosenbrock,0,19600,8.764026508348651
genetic_algorithm,rosenbrock,0,19700,8.764026508348651
genetic_algorithm,rosenbrock,0,19800,8.764026508348651
genetic_algorithm,rosenbrock,0,19900,8.764026508348651
genetic_algorithm,rosenbrock,0,20000,8.764026508348651
